ARA,high,diff_language,0.07201415,340000,1
ARA,high,same_language,0.077272749,9900,1
ARA,low,diff_language,0.075505256,340000,1
ARA,low,same_language,0.092442054,9900,1
BEN,high,diff_language,0.07794865,340000,1
BEN,high,same_language,0.091378106,9900,1
BEN,low,diff_language,0.07215066,340000,1
BEN,low,same_language,0.087102891,9900,1
BUL,high,diff_language,0.07278155,340000,1
BUL,high,same_language,0.077979377,9900,1
BUL,low,diff_language,0.074258512,340000,1
BUL,low,same_language,0.089462152,9900,1
CHI,high,diff_language,0.077383113,340000,1
CHI,high,same_language,0.098693035,9900,1
CHI,low,diff_language,0.072413238,340000,1
CHI,low,same_language,0.092926819,9900,1
DUT,high,diff_language,0.073489223,340000,1
DUT,high,same_language,0.092710149,9900,1
DUT,low,diff_language,0.070980754,340000,1
DUT,low,same_language,0.094120659,9900,1
ENG,high,diff_language,0.079875226,340000,1
ENG,high,same_language,0.092436716,9900,1
ENG,low,diff_language,0.072220967,340000,1
ENG,low,same_language,0.078425207,9900,1
FAS,high,diff_language,0.067825251,340000,1
FAS,high,same_language,0.079454729,9900,1
FAS,low,diff_language,0.071666502,340000,1
FAS,low,same_language,0.08355771,9900,1
FRE,high,diff_language,0.070948898,340000,1
FRE,high,same_language,0.087437676,9900,1
FRE,low,diff_language,0.068482643,340000,1
FRE,low,same_language,0.085903079,9900,1
GER,high,diff_language,0.071154828,340000,1
GER,high,same_language,0.085855563,9900,1
GER,low,diff_language,0.067801954,340000,1
GER,low,same_language,0.090833957,9900,1
GRE,high,diff_language,0.078677562,340000,1
GRE,high,same_language,0.096952876,9900,1
GRE,low,diff_language,0.071268027,340000,1
GRE,low,same_language,0.088685278,9900,1
GUJ,high,diff_language,0.078673937,340000,1
GUJ,high,same_language,0.100220342,9900,1
GUJ,low,diff_language,0.072949374,340000,1
GUJ,low,same_language,0.096735971,9900,1
HIN,high,diff_language,0.080575119,340000,1
HIN,high,same_language,0.097273325,9900,1
HIN,low,diff_language,0.07045484,340000,1
HIN,low,same_language,0.08574479,9900,1
IBO,high,diff_language,0.080306933,340000,1
IBO,high,same_language,0.10436508,9900,1
IBO,low,diff_language,0.070325009,340000,1
IBO,low,same_language,0.091673149,9900,1
IND,high,diff_language,0.071992999,340000,1
IND,high,same_language,0.079866676,9900,1
IND,low,diff_language,0.072889113,340000,1
IND,low,same_language,0.091128103,9900,1
ITA,high,diff_language,0.073153596,340000,1
ITA,high,same_language,0.09205955,9900,1
ITA,low,diff_language,0.072934205,340000,1
ITA,low,same_language,0.101521549,9900,1
JPN,high,diff_language,0.072543413,340000,1
JPN,high,same_language,0.09937247,9900,1
JPN,low,diff_language,0.076075932,340000,1
JPN,low,same_language,0.107551342,9900,1
KAN,high,diff_language,0.082357505,340000,1
KAN,high,same_language,0.111844927,9900,1
KAN,low,diff_language,0.070068291,340000,1
KAN,low,same_language,0.09663412,9900,1
KOR,high,diff_language,0.073251698,340000,1
KOR,high,same_language,0.087340296,9900,1
KOR,low,diff_language,0.07434837,340000,1
KOR,low,same_language,0.09972378,9900,1
MAL,high,diff_language,0.080279721,340000,1
MAL,high,same_language,0.099048061,9900,1
MAL,low,diff_language,0.073936079,340000,1
MAL,low,same_language,0.089229173,9900,1
MAR,high,diff_language,0.081818497,340000,1
MAR,high,same_language,0.110540015,9900,1
MAR,low,diff_language,0.070700506,340000,1
MAR,low,same_language,0.09531039,9900,1
NEP,high,diff_language,0.076314083,340000,1
NEP,high,same_language,0.090103258,9900,1
NEP,low,diff_language,0.071182649,340000,1
NEP,low,same_language,0.089639156,9900,1
PAN,high,diff_language,0.078199185,340000,1
PAN,high,same_language,0.09453371,9900,1
PAN,low,diff_language,0.073320201,340000,1
PAN,low,same_language,0.098034316,9900,1
POL,high,diff_language,0.075387966,340000,1
POL,high,same_language,0.083800534,9900,1
POL,low,diff_language,0.073315859,340000,1
POL,low,same_language,0.089393457,9900,1
POR,high,diff_language,0.075580948,340000,1
POR,high,same_language,0.085571027,9900,1
POR,low,diff_language,0.072363127,340000,1
POR,low,same_language,0.090386473,9900,1
RUM,high,diff_language,0.073383049,340000,1
RUM,high,same_language,0.080047606,9900,1
RUM,low,diff_language,0.075328564,340000,1
RUM,low,same_language,0.094210739,9900,1
RUS,high,diff_language,0.073226759,340000,1
RUS,high,same_language,0.084049765,9900,1
RUS,low,diff_language,0.073377995,340000,1
RUS,low,same_language,0.090878733,9900,1
SPA,high,diff_language,0.069568841,340000,1
SPA,high,same_language,0.07771878,9900,1
SPA,low,diff_language,0.070250984,340000,1
SPA,low,same_language,0.086767754,9900,1
TAM,high,diff_language,0.083870006,340000,1
TAM,high,same_language,0.112520302,9900,1
TAM,low,diff_language,0.070032708,340000,1
TAM,low,same_language,0.087649808,9900,1
TEL,high,diff_language,0.077442386,340000,1
TEL,high,same_language,0.104751321,9900,1
TEL,low,diff_language,0.07103553,340000,1
TEL,low,same_language,0.094044559,9900,1
TGL,high,diff_language,0.075844772,340000,1
TGL,high,same_language,0.093857308,9900,1
TGL,low,diff_language,0.074147751,340000,1
TGL,low,same_language,0.090642343,9900,1
THA,high,diff_language,0.071820309,340000,1
THA,high,same_language,0.087162119,9900,1
THA,low,diff_language,0.075417593,340000,1
THA,low,same_language,0.101032989,9900,1
TUR,high,diff_language,0.071785983,340000,1
TUR,high,same_language,0.075449138,9900,1
TUR,low,diff_language,0.072370406,340000,1
TUR,low,same_language,0.08345231,9900,1
URD,high,diff_language,0.078163194,340000,1
URD,high,same_language,0.08982041,9900,1
URD,low,diff_language,0.07251551,340000,1
URD,low,same_language,0.084535515,9900,1
VIE,high,diff_language,0.06969984,340000,1
VIE,high,same_language,0.086384541,9900,1
VIE,low,diff_language,0.076006613,340000,1
VIE,low,same_language,0.100948449,9900,1
YOR,high,diff_language,0.082620215,340000,1
YOR,high,same_language,0.106721353,9900,1
YOR,low,diff_language,0.069546472,340000,1
YOR,low,same_language,0.092520698,9900,1
ARA,high,diff_language,0.072525274,340000,2
ARA,high,same_language,0.077539001,9900,2
ARA,low,diff_language,0.07786537,340000,2
ARA,low,same_language,0.096272098,9900,2
BEN,high,diff_language,0.078315157,340000,2
BEN,high,same_language,0.093575415,9900,2
BEN,low,diff_language,0.073496544,340000,2
BEN,low,same_language,0.0888654,9900,2
BUL,high,diff_language,0.072208512,340000,2
BUL,high,same_language,0.076889089,9900,2
BUL,low,diff_language,0.074228328,340000,2
BUL,low,same_language,0.088321977,9900,2
CHI,high,diff_language,0.075583932,340000,2
CHI,high,same_language,0.099741145,9900,2
CHI,low,diff_language,0.072469386,340000,2
CHI,low,same_language,0.086479674,9900,2
DUT,high,diff_language,0.069545425,340000,2
DUT,high,same_language,0.08417053,9900,2
DUT,low,diff_language,0.069553876,340000,2
DUT,low,same_language,0.091220063,9900,2
ENG,high,diff_language,0.081218552,340000,2
ENG,high,same_language,0.093272121,9900,2
ENG,low,diff_language,0.071242193,340000,2
ENG,low,same_language,0.073453055,9900,2
FAS,high,diff_language,0.070835534,340000,2
FAS,high,same_language,0.075478895,9900,2
FAS,low,diff_language,0.075241212,340000,2
FAS,low,same_language,0.091633262,9900,2
FRE,high,diff_language,0.073818449,340000,2
FRE,high,same_language,0.087676917,9900,2
FRE,low,diff_language,0.07056364,340000,2
FRE,low,same_language,0.091128575,9900,2
GER,high,diff_language,0.069209665,340000,2
GER,high,same_language,0.083595742,9900,2
GER,low,diff_language,0.068129094,340000,2
GER,low,same_language,0.091873542,9900,2
GRE,high,diff_language,0.079637362,340000,2
GRE,high,same_language,0.099096661,9900,2
GRE,low,diff_language,0.071989646,340000,2
GRE,low,same_language,0.092590467,9900,2
GUJ,high,diff_language,0.079054227,340000,2
GUJ,high,same_language,0.09576847,9900,2
GUJ,low,diff_language,0.073555154,340000,2
GUJ,low,same_language,0.09626041,9900,2
HIN,high,diff_language,0.079440659,340000,2
HIN,high,same_language,0.100368742,9900,2
HIN,low,diff_language,0.072036986,340000,2
HIN,low,same_language,0.083888078,9900,2
IBO,high,diff_language,0.079688842,340000,2
IBO,high,same_language,0.097950227,9900,2
IBO,low,diff_language,0.069198162,340000,2
IBO,low,same_language,0.092740664,9900,2
IND,high,diff_language,0.072318251,340000,2
IND,high,same_language,0.078926673,9900,2
IND,low,diff_language,0.072237156,340000,2
IND,low,same_language,0.087585076,9900,2
ITA,high,diff_language,0.072721353,340000,2
ITA,high,same_language,0.088981074,9900,2
ITA,low,diff_language,0.075671672,340000,2
ITA,low,same_language,0.109818185,9900,2
JPN,high,diff_language,0.071650177,340000,2
JPN,high,same_language,0.102388416,9900,2
JPN,low,diff_language,0.077836995,340000,2
JPN,low,same_language,0.114961366,9900,2
KAN,high,diff_language,0.083418951,340000,2
KAN,high,same_language,0.114136325,9900,2
KAN,low,diff_language,0.070173933,340000,2
KAN,low,same_language,0.098816264,9900,2
KOR,high,diff_language,0.073099753,340000,2
KOR,high,same_language,0.09274087,9900,2
KOR,low,diff_language,0.07330487,340000,2
KOR,low,same_language,0.100667841,9900,2
MAL,high,diff_language,0.08092243,340000,2
MAL,high,same_language,0.099523306,9900,2
MAL,low,diff_language,0.072108193,340000,2
MAL,low,same_language,0.086937353,9900,2
MAR,high,diff_language,0.080342243,340000,2
MAR,high,same_language,0.102862222,9900,2
MAR,low,diff_language,0.070852012,340000,2
MAR,low,same_language,0.093541986,9900,2
NEP,high,diff_language,0.074070315,340000,2
NEP,high,same_language,0.08275266,9900,2
NEP,low,diff_language,0.069662109,340000,2
NEP,low,same_language,0.081133391,9900,2
PAN,high,diff_language,0.076723715,340000,2
PAN,high,same_language,0.095287004,9900,2
PAN,low,diff_language,0.073417844,340000,2
PAN,low,same_language,0.089929187,9900,2
POL,high,diff_language,0.075134041,340000,2
POL,high,same_language,0.085799091,9900,2
POL,low,diff_language,0.074416294,340000,2
POL,low,same_language,0.090942913,9900,2
POR,high,diff_language,0.072413302,340000,2
POR,high,same_language,0.080234662,9900,2
POR,low,diff_language,0.071609113,340000,2
POR,low,same_language,0.090549839,9900,2
RUM,high,diff_language,0.073500574,340000,2
RUM,high,same_language,0.080239135,9900,2
RUM,low,diff_language,0.073315962,340000,2
RUM,low,same_language,0.085601268,9900,2
RUS,high,diff_language,0.075902038,340000,2
RUS,high,same_language,0.089023437,9900,2
RUS,low,diff_language,0.07547464,340000,2
RUS,low,same_language,0.096627075,9900,2
SPA,high,diff_language,0.068926003,340000,2
SPA,high,same_language,0.077600123,9900,2
SPA,low,diff_language,0.070544789,340000,2
SPA,low,same_language,0.085440184,9900,2
TAM,high,diff_language,0.084051629,340000,2
TAM,high,same_language,0.109627025,9900,2
TAM,low,diff_language,0.07039429,340000,2
TAM,low,same_language,0.08681547,9900,2
TEL,high,diff_language,0.079240826,340000,2
TEL,high,same_language,0.10066651,9900,2
TEL,low,diff_language,0.068673622,340000,2
TEL,low,same_language,0.095810398,9900,2
TGL,high,diff_language,0.074106765,340000,2
TGL,high,same_language,0.087069128,9900,2
TGL,low,diff_language,0.073076799,340000,2
TGL,low,same_language,0.088984506,9900,2
THA,high,diff_language,0.072829282,340000,2
THA,high,same_language,0.088545498,9900,2
THA,low,diff_language,0.074342609,340000,2
THA,low,same_language,0.102973178,9900,2
TUR,high,diff_language,0.072494129,340000,2
TUR,high,same_language,0.07362765,9900,2
TUR,low,diff_language,0.072663376,340000,2
TUR,low,same_language,0.085277562,9900,2
URD,high,diff_language,0.079985083,340000,2
URD,high,same_language,0.094035389,9900,2
URD,low,diff_language,0.073134296,340000,2
URD,low,same_language,0.089540791,9900,2
VIE,high,diff_language,0.072156166,340000,2
VIE,high,same_language,0.086207454,9900,2
VIE,low,diff_language,0.077545543,340000,2
VIE,low,same_language,0.102474603,9900,2
YOR,high,diff_language,0.082031052,340000,2
YOR,high,same_language,0.106234306,9900,2
YOR,low,diff_language,0.069820659,340000,2
YOR,low,same_language,0.095663347,9900,2
ARA,high,diff_language,0.073647716,340000,3
ARA,high,same_language,0.073851069,9900,3
ARA,low,diff_language,0.075606025,340000,3
ARA,low,same_language,0.093526825,9900,3
BEN,high,diff_language,0.079000883,340000,3
BEN,high,same_language,0.1000193,9900,3
BEN,low,diff_language,0.072296013,340000,3
BEN,low,same_language,0.087018634,9900,3
BUL,high,diff_language,0.073404796,340000,3
BUL,high,same_language,0.077665762,9900,3
BUL,low,diff_language,0.07547017,340000,3
BUL,low,same_language,0.090854752,9900,3
CHI,high,diff_language,0.074766455,340000,3
CHI,high,same_language,0.091759644,9900,3
CHI,low,diff_language,0.072569111,340000,3
CHI,low,same_language,0.090622117,9900,3
DUT,high,diff_language,0.071134062,340000,3
DUT,high,same_language,0.087212361,9900,3
DUT,low,diff_language,0.070317583,340000,3
DUT,low,same_language,0.095303167,9900,3
ENG,high,diff_language,0.079269861,340000,3
ENG,high,same_language,0.089806029,9900,3
ENG,low,diff_language,0.071911875,340000,3
ENG,low,same_language,0.074768044,9900,3
FAS,high,diff_language,0.071081562,340000,3
FAS,high,same_language,0.077582133,9900,3
FAS,low,diff_language,0.074349094,340000,3
FAS,low,same_language,0.089949718,9900,3
FRE,high,diff_language,0.073590125,340000,3
FRE,high,same_language,0.085307791,9900,3
FRE,low,diff_language,0.070423149,340000,3
