tsne_X,tsne_Y,essay_id,L1_code,prompt_id
1.8412951836642604,-8.913180316995362,1,GRE,1
1.2462230325003116,-11.640772960773493,10,URD,1
-6.3282962250200905,2.80428661317218,100,TGL,8
-13.935973055938074,-3.7510119641624566,1000,KOR,23
6.759368324702116,14.647232800681868,10000,DUT,17
-4.143875806835879,2.4671658235820875,10001,SPA,4
11.881282942167351,10.200241901066812,10002,PAN,22
-1.7971832372205705,-29.970536311506734,10003,TAM,15
14.632281641453819,-16.546623654001316,10004,CHI,19
-1.2125228717835372,-20.438515580489458,10005,IBO,10
2.7658791883863563,-11.587292586461185,10006,IBO,1
-8.244954782166452,-18.372502931525663,10007,BEN,16
-7.83491343797465,-2.0187525583719697,10008,FRE,26
7.014101201524562,-14.4252179353368,10009,RUS,27
24.772815491219678,-1.267350046238151,1001,RUM,14
-7.875973845432776,-17.534634973506805,10010,TAM,16
1.632793052707363,-2.583569051173705,10011,YOR,1
9.85518348356059,15.730834588513737,10012,POR,17
-10.608994138596668,-3.327002653385065,10013,CHI,23
11.627987172880145,15.24523987212923,10014,URD,17
-20.78654727401111,5.863754595051216,10015,HIN,3
15.312975809838527,3.67934955437726,10016,KOR,2
-7.780995641607403,2.7676823041295067,10017,BUL,8
-11.94772062549365,13.1993158145244,10018,MAR,6
-13.189378559912909,7.619454185713299,10019,ITA,24
-4.748793655510534,18.68844570506895,1002,VIE,25
19.147533153801007,-7.500014259660079,10020,VIE,18
4.603999205706576,9.951573733510834,10021,URD,2
19.087918367836586,-2.136292754199449,10022,MAL,20
-3.0730666173441903,31.594397697283238,10023,BEN,5
20.884519489386125,-9.418224894145121,10024,FRE,18
2.540374136132769,-2.665452658204552,10025,POL,9
-8.949597940842017,5.72786515764601,10026,RUM,8
10.003434842247275,0.24925785148189544,10027,GER,13
1.0792486258823986,-23.961478345841044,10028,GRE,10
-15.733425684567848,-5.888951943315057,10029,VIE,23
-20.655876479051347,8.238549778953772,1003,KOR,3
18.597428037464745,-9.290161685112203,10030,TUR,18
-3.2824388194895646,28.240781468903954,10031,FRE,5
-17.084555092597256,5.315737456263808,10032,HIN,24
22.847519004290568,-1.280628469247241,10033,SPA,14
-10.676327411644223,16.22645351309764,10034,FRE,6
17.317911595960307,-18.277425443424335,10035,HIN,19
-3.6189375722422494,6.2641782787304825,10036,FAS,4
0.49458621499606403,30.407027949276113,10037,TGL,5
-16.797448347179802,3.960711223176054,10038,TEL,24
17.27964613440091,-7.027712707137622,10039,FAS,18
-8.865568973749335,-16.00721764646963,1004,KAN,16
-5.045458901915289,5.997057849202576,10040,DUT,4
7.334513351747335,-1.4524554161011827,10041,CHI,13
-3.772976893476732,29.659138977583527,10042,URD,5
-7.99009571377257,-16.23264144013728,10043,TAM,16
0.6281551511995797,28.416802084592327,10044,THA,5
-30.46073886103607,7.372753662131207,10045,THA,12
1.2674643797012641,-24.376359201981042,10046,KAN,10
6.935745836893185,-5.347384155797569,10047,RUM,9
2.521502269546429,-22.30367970224483,10048,FAS,10
-15.549736327814935,-14.260765013919336,10049,BUL,21
9.325856837104917,-6.204850901274293,1005,BUL,9
-19.836614777258337,8.59330139759506,10050,ARA,3
-11.861918378322924,1.1339436232172408,10051,SPA,26
-14.828622188026962,9.30415652139841,10052,IND,24
-17.418174210375174,-3.4829471313950466,10053,URD,23
21.71553234825547,-11.83446098738993,10054,FRE,18
-13.731840190499769,7.728526230275019,10055,CHI,24
1.7688139269166085,14.221670727054986,10056,GUJ,7
2.9898990670349144,-29.135977181064796,10057,SPA,15
24.764299484622672,0.47114168569591,10058,TGL,14
-18.941130011070918,-17.051359593179654,10059,POL,21
19.224402177822416,-8.958037547170877,1006,POR,18
21.279226148141497,9.267470729588048,10060,URD,2
2.0153737383302097,18.770852492864826,10061,RUM,7
19.071824595332433,10.691084583257993,10062,BEN,2
10.274629504209615,-5.108417057208602,10063,TAM,9
17.630886443194576,-15.85100194348231,10064,JPN,19
-7.708382111439222,-18.31526818179683,10065,BEN,16
17.012061904211073,-18.2390973384457,10066,IBO,19
-3.510900394953295,5.265503294073154,10067,BEN,4
-18.268964676434013,4.452189569348898,10068,KAN,24
-17.35828762590858,5.305245821569704,10069,ENG,24
0.7297325407777657,-4.84739995434203,1007,KOR,9
3.7888823202457993,2.4910201869280075,10070,POL,4
-28.608763952749275,7.2081017662771405,10071,VIE,12
-14.63765585635288,14.549562773545414,10072,MAR,6
-30.857031390579742,4.374760105933034,10073,BEN,12
-2.940300345210829,3.7556552750867787,10074,TAM,4
20.543993925586502,-9.028285221871931,10075,GER,18
-14.144940415547136,-5.805282915170256,10076,NEP,23
-6.405892529767429,4.687898695626118,10077,FAS,8
18.837004677842184,0.24302556100714273,10078,IND,20
-9.181047092772408,6.20542047868631,10079,URD,8
-3.6944655222033536,1.2577128474823296,1008,IND,4
-15.9005792178195,-15.472203775513453,10080,PAN,21
-8.053242805691498,-2.4301837324349216,10081,IND,26
20.992132769160694,9.662827760175846,10082,IND,2
10.282141069583103,-7.123984472844761,10083,GRE,9
-18.421187390277133,-16.611485679882332,10084,TGL,21
13.134011245364643,10.839465950962198,10085,KOR,22
1.5885837901413533,-13.033244255942257,10086,KAN,1
-5.578957006105328,0.2382693414463566,10087,TUR,8
-16.13107277996844,-4.605724759967249,10088,PAN,23
-8.797269449998332,-19.88892695008504,10089,GRE,16
7.098725831856496,-1.3345358982277657,1009,KOR,13
19.953388493760947,11.849162993290111,10090,NEP,2
5.22956699155044,-21.187978459879538,10091,CHI,10
-13.3445097168434,-4.351428548383882,10092,CHI,23
-13.433038220095192,-1.3979681929021832,10093,RUS,23
8.93761826292091,17.658843790759015,10094,IBO,17
-10.320934462978908,0.089150127539614335,10095,TEL,26
-5.020185384278823,18.87428581920847,10096,CHI,25
-10.233913125849385,4.181837096730109,10097,GUJ,26
-11.410426216653189,-2.2574552961391157,10098,YOR,26
19.92666856473905,-6.404904445137917,10099,GER,18
18.297021484064388,10.47495754671273,101,NEP,2
-9.608060506326972,-17.629576120646277,1010,JPN,16
-14.393092401425674,7.991797644819116,10100,RUS,24
-17.3852790651248,-14.235475020674812,10101,TGL,21
8.623020568342032,-1.77066702416534,10102,TUR,13
-9.999448043962554,5.013168402097582,10103,KOR,8
-0.33926848826204475,-29.345060488433077,10104,VIE,15
1.3447643622788727,-21.39924812939365,10105,HIN,10
24.09714323417943,-4.675533929402135,10106,NEP,14
-13.675729854548766,-0.20141173238244373,10107,DUT,23
-1.873295846049819,4.6718231160621935,10108,BUL,4
-15.809386078362348,-2.946971173597898,10109,TGL,23
24.725085328788232,-2.0938102745193454,1011,ITA,14
-2.5590352634950633,29.741102728393752,10110,URD,5
-19.81263070960012,7.372037560679747,10111,TEL,3
-18.4449269339565,-16.43767836290299,10112,GUJ,21
-3.250942271881695,30.26685966827827,10113,KAN,5
-15.587341155296201,5.6105129246290595,10114,URD,24
22.35783748406685,-11.878232165608013,10115,TEL,18
8.167811341419565,13.387393932537234,10116,FRE,17
-7.225660206233726,5.446288349840943,10117,HIN,8
0.1677915556054258,-29.63819696429226,10118,MAR,15
9.534577703956316,12.35008052812351,10119,NEP,17
6.988969353718053,6.205139025497226,1012,RUS,22
11.712690971672043,15.4810946512552,10120,BEN,17
0.4643579077255254,13.966408625779932,10121,THA,7
-4.570532778125847,29.887836782609728,10122,BEN,5
-16.811936215156788,-5.218731067886831,10123,MAR,23
-6.0779628132595604,-2.111441909240097,10124,JPN,8
-9.860157695116886,-18.808544876273505,10125,GER,16
8.852762265569098,-7.085448135045614,10126,FAS,9
0.24749396317686087,15.861059212006776,10127,TGL,7
2.5232247357041158,-29.53808164416485,10128,POL,15
16.243124655123378,9.475795086266245,10129,CHI,2
7.272157540530138,12.813992314453007,1013,URD,17
-1.7522132925062952,4.347330729294555,10130,GUJ,4
-1.066070362493436,28.193430575145694,10131,GRE,5
2.8365978856123846,-8.37620828490983,10132,FAS,1
-0.7905866566798218,4.8598943150121015,10133,KOR,4
-8.420621502589738,3.193476649583429,10134,FAS,8
-1.9361832741256315,5.6352360432891535,10135,BEN,4
-1.1416064997734319,-21.329818769907014,10136,URD,10
-7.622114501500033,-7.457045185550529,10137,GRE,11
-18.517493638073493,-12.277559821179977,10138,URD,16
-9.102208097032054,-9.540295049148456,10139,KOR,11
0.4377422130269767,8.083089925857706,1014,VIE,17
1.2556522154634864,-9.087003604945421,10140,YOR,1
-6.206851203548348,-8.45752219850823,10141,URD,11
2.771279525902425,-24.654896937510475,10142,RUM,10
-16.95804004464491,-15.97027056652243,10143,POR,21
-19.360681127087716,-17.312603981667408,10144,FRE,21
-5.761074990876466,22.96096569257795,10145,BEN,25
21.253161996361946,-7.354610056035233,10146,BUL,18
-4.165947996135976,-8.698951173267488,10147,IBO,11
-14.86113312440269,16.346194381641965,10148,MAR,6
-1.449227811300463,30.010605810496482,10149,POL,5
9.187752644758117,-7.984759479538215,1015,TUR,9
20.561198508826692,0.29434967316125765,10150,FAS,20
-30.106443875119833,4.605750687866272,10151,HIN,12
-15.76431934068783,-14.549368309791559,10152,TUR,21
10.615976516812708,-1.6778505861115547,10153,RUM,13
9.824692420806057,-10.388076059596404,10154,KAN,9
-5.103319763284754,-8.504861580607605,10155,FAS,11
14.740173172292403,-16.44044537829278,10156,IND,19
-19.616436105351685,6.916306707847662,10157,MAR,3
-19.19354212193252,-13.76561451618149,10158,GUJ,21
7.812489244869794,-9.625036750528785,10159,PAN,13
12.341954267452458,1.344051427419528,1016,YOR,13
10.107632699910251,5.660758913085411,10160,GRE,22
-4.306481791794059,-9.390408120390386,10161,FAS,11
-9.988101533527663,2.5737251228568807,10162,THA,8
1.0114393902514336,19.209427161529455,10163,ENG,7
-1.2775224399387388,7.489581684497692,10164,TEL,4
-10.917352423833828,-17.851129398958044,10165,ITA,16
-11.506367467451195,15.33169725460515,10166,FRE,6
19.345691357452967,-10.775414101005694,10167,IND,18
10.162687975629783,15.95250598789578,10168,BEN,17
2.880766085582137,-9.362793056470515,10169,VIE,1
-8.840336551050166,-18.324619499228735,1017,TAM,16
-8.13033022489171,23.442181575278735,10170,FRE,25
-11.727111680729188,6.350437573350038,10171,IND,4
9.1376635614757,-3.4505392974961793,10172,DUT,13
-14.186493685989952,-4.545421527764769,10173,ITA,23
15.10882269822885,-17.786629113113744,10174,NEP,19
-28.358745830528257,4.5182290056642795,10175,DUT,12
-1.8268560341613296,29.087999242541542,10176,KOR,5
-15.66374994643275,-17.09093378407735,10177,ITA,21
-13.27906860509882,-18.02047621446163,10178,POR,16
27.654805123940648,-0.7783025496242953,10179,ENG,14
16.446522270894835,-17.61081424242263,1018,TEL,19
-2.420882794062464,6.400517286456117,10180,PAN,4
-19.988138087993267,-14.960939742364637,10181,MAL,21
-6.699795885126141,-6.998919074090439,10182,MAR,11
16.934940516489387,10.92024951571132,10183,THA,2
-8.653184014257691,-8.815625837608167,10184,GRE,11
11.130403358645967,0.14582815005994224,10185,TAM,13
-10.210927807763856,-18.31110786110071,10186,FAS,16
-19.641182780338227,-15.731382933842735,10187,TEL,21
-2.152745831410579,4.984658138677991,10188,HIN,4
16.571691310126795,-17.132834404963567,10189,SPA,19
17.03696707473784,-17.113237967345263,1019,ARA,19
-18.2622829590784,-14.15607183126689,10190,ENG,21
-13.356697481855585,-6.428296610373218,10191,YOR,23
8.685886008327637,1.1569574341463413,10192,MAR,13
-3.8095201089656996,29.406479034352987,10193,MAL,5
1.9543652930690385,-28.35295361347553,10194,GUJ,15
-11.5761117114201,-2.3499612725494377,10195,KOR,26
13.029706639962269,6.925595208320811,10196,DUT,22
-5.263030266990093,-6.0156760643104175,10197,POL,11
15.633404625058608,-15.07659050189605,10198,CHI,19
